	Cycling	Treg	Naïve/Memory	Effector
MIS18BP1	0.0012383078452721	0.0007219361845178	0.0008406936604665	0.0005130422260745
RPS29	0.0003848472419918	0.0001838411083691	0.0035727882029406	0.0
AL627171.2	0.0005111928163631	0.0004714522106009	0.0020271199374484	0.0005907750671247
ATL1	0.0	0.0	0.0001942396571829	0.0001841504802386
PYGL	6.756437240813515e-05	0.0003888688228523	0.000129948946359	0.0001457586234851
PTGDR	0.0001086436615627	0.0	0.0003914843272029	0.0017183584421797
PTGER2	0.0001359323013168	0.0	0.001460611350316	0.0009849779172195
DDHD1	0.0	0.0013653467617385	0.0009418389360419	0.0003236138664416
WDHD1	0.0026347102801791	0.0003228382595392	0.0001355570098278	0.000325515867726
DLGAP5	0.0027793935121109	0.0	0.0	0.0
KIAA0586	0.0002007643723972	0.0006202829111329	0.000982674130756	0.0002294763609885
DACT1	0.0	0.0	0.0002431891686216	0.0
DAAM1	0.0002756422087333	0.000622778842744	0.0004698814881753	0.0004995148827946
AL359220.1	0.0	0.0001224547981576	0.0004965704864107	0.0001517065948824
AL355916.2	1.213654292555304e-05	0.0001596120491293	7.944891200506838e-05	0.0001817195333361
SYNE2	0.0010223475714761	0.0009010620818849	0.0031125884632053	0.0005854429394477
MTHFD1	0.0033262276399222	0.0008001091730999	0.000323750719674	0.000714590574839
AKAP5	0.0	0.0017416591778536	0.0	0.0021334820073122
PLEKHG3	9.683289424609044e-06	0.0	0.0006778518052965	0.0009948166137498
SPTB	6.307735476674727e-06	2.3816456015804843e-05	0.000124127271032	9.679794267860753e-05
MPP5	0.0001217496937014	0.0002053622477246	0.0006313970901525	0.0002161432949414
ARG2	6.5728489630124885e-06	0.0008078335266273	2.1620582456068873e-05	0.000484330862042
DPF3	1.9221181218429858e-05	0.0002317562521606	0.0	0.0017709042445827
MLH3	0.0002616947188257	0.0002155275655025	0.0007433216951495	0.0003168013236108
FOS	0.0	0.0	0.0030049914362382	0.0002206700772348
BATF	0.0	0.004597771421195	0.0002147474046042	0.0
TGFB3	0.0	0.0001759279276705	0.0002285709346643	0.0002845847815844
GPATCH2L	8.259717632636304e-06	0.0007724405329524	0.0011886879357535	0.0008220872683003
TMED8	0.0005273599408136	0.0015563442473979	0.0004929145089091	0.0003444542915917
CEP128	0.0009251746423225	0.0005276535238416	0.0005772916366064	9.288314953128283e-05
SPATA7	0.0	4.149056473951582e-05	0.000331064349952	4.468991323218617e-05
EML5	0.0008780759878313	0.0	0.0003209766578053	3.53662368426498e-05
FOXN3-AS1	0.0001379384961837	5.3268038389857894e-05	7.13770075490377e-05	0.0003452602867924
NRDE2	0.0007978079083681	0.0002164892438255	0.0007005817944261	0.0004021111884547
TRIP11	0.0002854846899504	0.0004722826964666	0.0012331639821478	0.0005672090866737
LGMN	6.123929493810842e-05	0.0002802575462313	0.0002333361923742	0.0002068331588322
IFI27	0.0001033577806573	0.0011968868710352	0.0001203404446049	0.0001854797313092
C14orf132	0.0	0.0	0.0003239433500039	0.0
WARS	0.0005828781941199	0.0011137497392649	0.0005131066092087	0.0008950309936037
BEGAIN	0.0	9.153480660946352e-05	0.0001957787958174	3.5956572954526e-05
HSP90AA1	0.0012313555672215	0.0012118640605583	0.001844089055177	0.0005832815693075
CDC42BPB	1.9636776826449673e-05	3.91888374768397e-05	0.0003965647768249	0.0001055610239795
TNFAIP2	0.0	0.0003917003963873	0.0001217822894936	7.729612242346481e-05
CRIP2	0.0001031607433589	0.0	0.0005957872973252	0.0
CRIP1	0.0019213772804107	0.0007105388198178	0.001673241871583	0.0005908899557533
IGHA1	1.3441755538395198e-05	0.0	0.0002554647621685	5.789931688942872e-05
IGHG3	0.0	3.102437758117466e-05	0.0007731511796842	0.0
IGHD	0.0	0.0	0.0001545820817887	0.0
IGHM	8.45595328629013e-05	0.0002609059258731	0.0001771802138502	0.000240939438838
FAM30A	0.0	2.8181119921696945e-05	0.0	0.0008215506544201
APBA2	7.757766332602276e-05	0.0	0.0009807646049831	0.0012629060712926
FAN1	0.0006632131163294	0.0001158922307567	0.0009069740181897	0.0002782122761767
LINC02352	0.0005019393011585	0.0	0.0001240940745639	8.695313253326166e-05
FMN1	0.0	0.0	0.0004857555499695	0.0
AC087878.1	0.0	0.0010648980236544	1.95494123607994e-05	0.0
THBS1	0.0001105736425139	7.396101697756694e-05	0.0004198730826347	0.0003101968202423
AC023908.3	0.0	0.0001539870079824	0.0001306520685335	5.691650856121784e-05
KNL1	0.0030498531138975	0.0004122132279574	0.0	1.321837049391248e-05
RAD51	0.004397763185822	0.0	0.0	0.0
NUSAP1	0.0040219824819178	0.0001916719832126	4.1107429337925426e-05	0.0
LTK	0.0	5.756902545372319e-08	0.0004774614414646	0.0
AC020659.1	8.521014771949166e-05	9.377058472266698e-05	0.0007683155113492	5.785250641703926e-06
ZNF106	0.0001703139525982	0.0011581077268848	0.0012410633730407	0.0006739373054254
STARD9	0.0007780436336076	0.0005100290541708	0.0003928059290621	0.0008937085031057
TTBK2	0.0	0.0003240006372412	0.0008987606557065	0.0002806732414861
TP53BP1	0.0005174710118676	0.0007476042499765	0.0007633325120605	0.0007741495191878
MAP1A	0.0	0.0	0.0004609616021475	1.728751496139224e-05
PATL2	0.0001651208528001	0.0004411255372355	0.0008403490860581	0.0004945752143137
DUT	0.004508698515956	0.0002458488793558	0.0010821544571853	7.211797087317404e-05
CEP152	0.0011491568689009	0.0003034920913901	0.0004764296530864	0.0001674281225765
ATP8B4	0.0	0.0	0.0	0.0024128686484153
HDC	0.0	0.0002515989421674	2.1583145621016307e-05	0.0003965844821941
GABPB1-AS1	0.0	0.000206636281187	0.0011030594222412	0.0002689821135787
DMXL2	0.0006009251972994	0.0	0.0003662703367787	0.0002167135543541
MYO5C	0.000249512954381	0.0016271303976454	0.0	0.0001031988638548
AC011912.1	0.0	1.4039905235072617e-05	0.0002114360930015	0.0001499018223931
CGNL1	2.27310766286502e-05	2.6561088922683197e-05	8.787100067361204e-05	3.660684951456413e-05
MINDY2	0.0001000161161924	0.000757267567666	0.0009848159417795	0.0004872032983916
MYO1E	0.0	0.0005133252586657	0.0	0.0018531919249571
FOXB1	4.093908789029336e-05	0.0004754374098866	0.0001095390632136	0.0
ANXA2	0.0022115922415845	0.0015583855670976	0.0013107950940119	0.0004959318900894
C2CD4A	1.0992481946112917e-05	0.0002414228134716	4.148279014345087e-05	0.0
TLN2	5.2056004697950495e-05	0.0001289578783361	0.0001337310205338	0.0001890601754597
HERC1	4.901646306103151e-05	0.0010673802346414	0.0015592369565976	0.0016130548932412
DAPK2	7.106466480478769e-06	7.733500434325326e-05	0.0001189292900111	0.0014475179605858
PCLAF	0.0059660616875984	0.0	0.0	0.0
KIF23	0.0026002955345278	0.0	6.437799297697065e-05	0.0
UACA	0.0	0.0	8.29386704363936e-05	0.0007980046885316
MYO9A	0.0003688454223518	0.0002624008265784	0.0011612802233622	0.0006520396146797
PKM	0.0025380479303044	0.0030600508070046	0.0009548857300025	0.0005712167387553
FBXO22	0.0001983834716949	0.0012454516239013	0.0004169672467307	0.000238377583677
PEAK1	0.0005767233105143	0.0001154154356737	0.000364105373252	0.0013461486215797
DNAJA4	0.0003286333391411	0.0005276586333343	0.0007121461020519	0.0002039967227317
CTSH	0.0001374115039156	0.0003569753896331	0.0007442612957428	0.0
MINAR1	0.0	8.251612737072647e-05	0.0001231032529348	1.4086021269268372e-05
BCL2A1	0.0003676750607168	0.0001135832136581	0.0008053145310518	0.0003979133320016
HDGFL3	9.203552021755268e-05	0.0	0.0003405543085595	0.0013748926165789
WDR73	0.0001404127522465	0.0003093617523107	0.0007141028928499	0.0002028125527215
ABHD2	0.0006030762212265	0.0008335644830496	0.0007288918611614	0.0020338935406193
FANCI	0.004663394568723	2.755089776536218e-05	0.0001779300515702	0.0
TICRR	0.0022256745306926	0.0	0.0	0.0001257738746478
KIF7	0.0002613709561291	8.263254511333039e-05	0.0	0.0007408814979119
PEX11A	0.0	2.868528834396797e-05	0.0001616244407114	0.0004720338765798
IDH2	0.0029148658817452	0.0007240094863178	0.0009128525544214	0.0010259758546195
ZNF774	0.0	0.0002805806537223	0.0001056037955291	0.0001022013274405
BLM	0.0013964018227418	0.0005943296526062	0.000285850973208	0.0003545085745185
FURIN	0.0001517241956012	0.0007924881419679	0.0007357047624958	0.0004314807900501
PRC1	0.0020496727053168	0.0003821162571858	0.0002433654722956	8.987215805940828e-05
PRC1-AS1	4.295711169348517e-05	0.0	0.0002083219693286	9.47933034635209e-05
SLCO3A1	8.010641393372431e-05	8.503755311745523e-06	0.0009884603545061	0.000449824605834
FAM174B	0.0002462458512617	0.0004640045521769	0.0001146603015536	0.0
MCTP2	0.0	0.0	0.000327150356692	0.0025992069024081
ARRDC4	0.0	0.0	0.0002062390956031	0.0003752810707469
IGF1R	0.0003669208014837	0.0	0.0005692156071013	0.0006139930349361
SYNM	0.0001338841377937	0.0	0.0006093097217517	1.299480307302416e-05
ALDH1A3	4.615759154124419e-05	0.0001053159322813	3.247053450050557e-05	0.0002449463809979
LRRK1	0.0	0.0002179001711319	0.0001515727915973	6.410510812222748e-05
HBA2	5.707480636125149e-05	0.0	7.010509901306249e-05	2.5169038477220537e-05
AL022341.2	1.0570947717267738e-05	0.0	0.0	0.0010720774844434
RHBDL1	0.0	0.0	0.0001715557371428	3.345785211340892e-05
TPSB2	0.0	0.0001886851233982	3.6033032459545406e-05	0.0004193711049577
TPSAB1	0.0	0.0001872575550367	2.6160914965087934e-05	0.0003843522724168
CCNF	0.0007586299859113	0.000232042697908	0.0001481461692412	0.0003732850340742
ERVK13-1	0.0002558806868457	0.000244264191928	0.0005925703153234	0.0003413692415693
ZG16B	0.0	0.0017920058302155	0.0	0.0
PKMYT1	0.0036419264489562	0.0	0.0	0.0
IL32	0.0010038430208421	0.0035239479844705	0.0016743140141579	0.0004683665859616
AC108134.2	0.0	0.0	0.0002374466812976	6.900139451937226e-05
AC004494.1	0.0	5.2588370661207e-06	0.0002025400992724	1.6302375058632823e-05
DNASE1	3.98379704079032e-05	0.0007320099090936	0.0005068513122389	0.000512598100363
RMI2	0.003082708389973	0.0005235681631832	0.0	0.0006139260481995
AC010654.1	0.0	0.0003901712838209	9.443005210544568e-05	7.009924449433635e-05
BMERB1	0.0002320110818975	7.008453464643758e-05	0.0004792553270337	0.000191402950531
KNOP1	0.0004547445226287	0.0003249173125158	0.0005825546874858	2.416998395630071e-05
ZKSCAN2	0.0002042921065593	6.887891200140788e-05	0.0003447712037384	8.418649802242039e-05
IL4R	7.808479225443174e-05	0.0012299185248943	0.0012719286879778	0.0005006462390383
NUPR1	0.0	0.000326882589768	0.0001385535379954	0.0001610791236799
AC145285.6	6.524580166879611e-05	0.000225152327553	8.522690322890364e-05	3.1075862559043894e-05
HIRIP3	0.001998362036204	5.327765587356148e-05	0.0005406286422218	0.0004842181350998
CORO1A	0.0026827756176092	0.002574780500865	0.0018644030418714	0.0015160593116984
ZNF629	5.624876549519309e-05	0.0	0.0003212537642549	3.740174389114713e-05
FBXL19-AS1	4.9631094571961746e-05	0.0002692973597721	0.0001368008862321	0.0001069632902197
ITGAM	0.0003751246231492	0.0003865929387597	0.0	0.0020674189667623
ITGAX	0.0	0.0	0.0	0.0033795296912737
ITGAD	0.0	0.0	0.0	0.0020166632873808
AC026471.2	0.0	1.2076484335282058e-05	0.0001925433691805	0.0
SHCBP1	0.003996609581046	0.0	0.0	0.0
ORC6	0.003212521260763	0.0	0.0	0.0
CHD9	0.0004920832634609	0.0005779468491623	0.001142827485927	0.0011745209412339
LPCAT2	0.0	0.0001471631032485	0.0001374898242546	0.0003301186891617
MT2A	0.0013300676574682	0.0007129339003045	0.0009666937363492	0.0004870509253211
MT1E	0.0007140257058114	0.0005708402971488	0.0003677391169014	3.4525095324488184e-07
MT1X	0.0002311432851791	0.0003000350127126	0.0004547071030218	7.732643315943895e-05
CCL22	0.0	0.0007306259388062	0.0	0.0
ADGRG1	0.000409159068031	0.0	4.0670641074233885e-06	0.002620308849029
ADGRG3	0.0	0.0	0.0	0.0026841439226954
CMTM4	0.0	0.0	0.000216433685008	6.664849169031008e-05
RRAD	1.5530452975002834e-06	2.5147765499028825e-05	4.992309315568357e-05	0.0005133659738879
SLC9A5	0.0001528184713954	0.0001679898398261	0.0001879443716894	0.0
SMPD3	0.0002717355357846	0.0008065114193024	0.0002351395932779	0.0005922469773152
PMFBP1	0.0	0.0002595653757803	8.293769010031012e-05	7.463531705105742e-05
ZFHX3	0.0	0.0	0.0	0.0025428999334941
AC009163.7	0.0	0.0	0.0002042691630619	1.31253018342817e-05
CNTNAP4	6.464737252376556e-05	9.050448528782245e-05	8.878465631379786e-05	9.916767694876108e-05
MAF	2.274648445796592e-05	0.0018129120752876	0.0018755389931929	0.0
AC009148.1	0.0	8.519194846833055e-05	0.0001276658164634	0.0
PLCG2	0.0002002729306428	0.0004943474021057	0.0005379292281337	0.0023295373681475
COTL1	0.0025518010251929	0.0015308200219477	0.0010383864206186	0.0019477733527681
GINS2	0.0043581705428937	0.0003426190616053	0.0	6.393654096729598e-05
IRF8	0.0	0.0	0.0	0.0028740306846733
CDT1	0.0048822740303347	0.0	0.0	0.0
GAS8	6.484654465606738e-05	2.00270054188254e-05	0.0003081063101288	2.4059679636243057e-05
TLCD2	0.00025456583336	0.0002469923149636	0.0003052860209821	6.147357776760388e-06
SERPINF1	0.0	0.0001512366875977	0.0001192814799115	6.672245230691122e-05
SMYD4	0.0001536678088583	0.0003890532088984	0.0006443362999408	0.0002992034575778
P2RX5	0.0006114376802778	0.0010377212436287	0.0006611146003451	0.0003701150057045
ITGAE	0.0005711028829664	0.0008364913060088	0.0004367620538119	0.0018217925498521
CAMKK1	0.0	0.0001513013993429	0.0004802990930294	0.0
VMO1	0.0	3.215193742867456e-05	8.62213146002144e-05	6.616337216079422e-05
PFN1	0.0032967206090857	0.0022324425338117	0.0013638326879965	0.001317850339068
ZNF594	0.0	0.0001208665990917	0.0003318131448532	0.0002619918142329
XAF1	0.0001898291542459	0.0013246094501666	0.0013737052313279	0.0009315292278062
AURKB	0.0019143855515854	0.0	7.957573361087198e-05	0.0
GAS7	0.0001778287645419	0.0	0.0	0.0025953524072744
MYH3	0.0001849855772368	2.957037283822142e-05	0.0003598421270627	0.0002940028788144
ZNF286A	0.0002649512585846	0.0002607897055576	0.0006070442525609	0.0002851802456
CENPV	0.001000362587899	6.36889153956443e-05	0.0003179313261793	0.0005417928877342
CCDC144A	0.0	0.0005595451262813	0.0011400987138551	0.0003911825691784
TNFRSF13B	0.0	0.0016203519562722	0.0	0.0
RASD1	3.8550688212155553e-05	7.526489291877377e-05	0.0004202823001958	0.0003018561877112
SPECC1	0.0003245406540644	4.553173805898013e-05	0.0005283621435523	0.0012758529170197
MTRNR2L1	0.0008518226435071	0.0007334925355486	0.0019786241080803	0.0005304824730675
EFCAB5	0.0001113920961117	0.0	6.548084917331938e-05	0.0002130128495611
ATAD5	0.0028442674852571	0.0	0.0002947808785519	0.0003797604251386
CDK5R1	0.0001595376540105	0.0	0.0007747293961723	0.0001763043740336
AC079336.5	4.830815706444999e-06	0.0	0.0002670347513655	0.0
UNC45B	0.0	0.0001125182032955	0.0001482103231679	3.559950141641533e-05
SLFN11	0.0007796504559226	0.0001014979513158	0.0010104265398317	0.0002693398651152
SLFN13	0.0003230344568037	0.0002564914493146	0.0004228728469881	0.0022156830274501
CCL5	0.0009161054643069	0.0001173659083381	0.0017337693609061	0.00279817047053
CCL18	0.0	3.267583946718404e-05	8.646393863417939e-05	0.0001054935165003
AC243829.4	5.247807981105422e-05	2.916036542953447e-05	0.0001579551252142	0.0010062056171728
CCL3	0.0002358158721467	0.0	0.0001084748702369	0.0019548489627138
CCL4	0.0005393807575192	0.0	0.0009843325919753	0.0019133761006234
CCL3L1	0.0001838440703907	6.696366745829823e-05	0.0004535960247226	0.0007229564135117
CCL4L2	0.0003505595405607	0.0	0.0004855326921558	0.000944633612612
SOCS7	0.0005690273987976	0.000242026431451	0.0006699583469064	0.0002777772103057
MED1	0.0003181410353154	0.0008131475222412	0.0012645006157495	0.0007179539645082
PNMT	0.0	0.0	0.0	0.0008342571251489
GSDMA	0.0	0.000397118064451	0.0001533074043844	0.0
CDC6	0.0041775146487394	0.0	0.0	0.0
TOP2A	0.0044941102096644	0.0	0.0	0.0
AC004585.1	0.0001540166676893	0.0003117773066843	0.0006213454765656	0.0
CCR7	0.0	0.0	0.002039909795227	0.0
HSD17B1	0.0	0.0002460781200367	0.0001069946925755	0.00034807143522
RND2	0.0	0.0003445619339533	0.000156280318091	4.904160372658617e-05
BRCA1	0.0038516385077325	5.651991831020823e-05	1.9819200256610896e-05	0.0003948091701953
AC060780.1	5.863980241392179e-05	0.0003204407005497	0.0003279610673758	0.000284087483894
SOST	0.0	2.012765701243392e-05	0.0	0.000992369908091
AC103703.1	4.8616071210341975e-05	4.591113181804293e-06	9.785018531944668e-05	0.0002555664949708
GFAP	5.972319882955198e-05	0.0001067267823383	0.0002340957689296	9.408454496202252e-05
KIF18B	0.0027762192483466	0.0	0.0	0.0
TBX21	0.000555866959751	2.9449507615417303e-05	0.0009253581839896	0.0015041589551869
EME1	0.0017294316046587	0.0	0.0	0.0
LUC7L3	0.0005335199946907	0.0009631991221567	0.0013480206323979	0.0009356399273766
TOB1	0.0	0.0	0.0022482800605513	0.0
NME1	0.0023260630381388	0.0009264016520799	0.0004377985579697	0.0008123349887795
LINC02073	0.0	0.0008744342340761	0.0	0.0
STXBP4	0.0	0.0002487025410586	0.0004011911183108	9.153059942958689e-05
HLF	0.0	0.0021301723446427	5.784034359615193e-05	0.0
AC007114.2	0.0	6.980947022155849e-05	0.0001227159104787	1.787556477549524e-05
PRR11	0.000870683641467	0.0001428935260848	0.0001551925215396	0.0003118717969577
AC011921.1	3.530243977288511e-05	9.938860949430322e-05	0.0001029092745981	8.505905026655452e-06
BRIP1	0.0029854595755444	6.48238605397314e-05	8.5381201073831e-05	8.04446973078127e-05
TANC2	3.0013146469288784e-05	0.0	0.0006344633956614	0.0006212090733645
TEX2	0.0001777063796076	0.0003687779605906	0.0004840671041571	0.0003158939970282
PECAM1	0.000394531369801	6.25447463894962e-05	0.0005980118125937	0.0013493246997091
C17orf58	0.0009725630466896	0.0001054948954073	7.780036529492518e-05	0.0007313798022411
SOX9-AS1	5.911309140127333e-05	6.294864464424609e-05	0.0001259061021777	2.861085803499185e-05
SDK2	0.0	0.0	0.0004706841343283	0.0001009917244187
EVPL	0.0	0.0	0.0002020750294555	0.0001492899896651
FOXJ1	0.0	0.0	0.0002937430442714	0.0
RNF157	0.0006436958650228	6.988817252962693e-05	0.0013356606539151	0.0001780533621116
CYGB	0.0001070203257875	0.0	0.0	0.0007184967664442
TK1	0.0053882227316401	0.0	0.0	0.0
BIRC5	0.0031538873389569	0.0	0.0	0.0
C1QTNF1-AS1	0.0	9.277845067449028e-05	0.0001474020403601	3.123571039968904e-05
RNF213	0.0008807845530512	0.0036213509234093	0.002342352873322	0.0009701086445868
NPTX1	0.0006596098622382	0.0	2.0823491464734205e-05	0.0003746843056134
ACTG1	0.0027584886589824	0.0034348396911201	0.0018491093900999	0.0015812432390372
PDE6G	0.0	1.287021112768472e-05	0.0	0.0007281808342949
HEXD-IT1	3.516780942710609e-05	0.0001078398897671	0.0002480515234995	2.8143624039313955e-05
METRNL	0.0001219766476264	0.0008549301404159	0.0007124468431821	0.0028081167640398
TYMS	0.006864185117804	0.0	0.0	0.0001399562484662
YES1	0.0002379933079048	0.0	0.0006146774168598	0.0014541265936422
MYOM1	4.152520562439579e-06	9.6629956669467e-05	0.0002325115360936	0.0002590729323546
EPB41L3	0.0001065917232163	0.0003875863699461	0.0001131224879965	0.0005345224649367
LAMA1	0.0	1.9194992573150244e-05	0.0001111030495125	7.608874827979001e-05
GNAL	0.0	7.88786446307448e-05	0.0	0.0006898391908585
AP005482.1	9.79658166210677e-05	0.0001575838580424	0.0003434165871985	0.0003338350190091
LDLRAD4	0.0001833011516221	0.0010758573956689	0.0008078299896587	0.001630162643607
MIB1	0.0002722900737012	0.0012262246661144	0.0010019155210653	0.0007425873029996
RBBP8	0.00250127892906	0.0008880484927148	0.0	0.0008706395082945
ANKRD29	0.0	5.121041193298687e-05	0.0001314221388171	0.0
AC010754.1	0.0	1.3917786119318842e-05	0.0001393373634789	0.0
OSBPL1A	6.213196097079505e-05	0.0001886242541273	0.0003316854894552	0.0
HRH4	1.9543420786357305e-05	0.0001180649171003	9.989856021067444e-05	0.0
TAF4B	5.6725199501944346e-05	0.0	0.0008195049420762	0.0
AQP4	0.0	5.3497675008249064e-05	0.0001251046841473	0.0001617012943352
DSC2	0.0	0.0002280022368305	7.279516336740037e-05	0.0001038872326579
DSC1	0.0	0.0	0.0002865927879712	0.0
ZSCAN30	0.0	0.0007533415842292	0.0003890070898375	0.000513557701855
ZNF396	0.0	4.292966355177856e-05	0.000245693125544	8.962900617645082e-06
SETBP1	0.0006104549165923	0.0004509472274506	0.0001173927775636	0.0006350952436211
CTIF	9.348267935786766e-05	0.0003236287292336	0.0001736833130128	0.0004137698317715
MYO5B	0.0007157566922651	0.0005102965285281	4.549159100746552e-05	0.0006225465218613
SKA1	0.0016893035921319	3.4925971255491223e-05	0.0	0.0
RAB27B	0.0	0.0	0.0003690013797464	0.000937010252606
TCF4	3.136996962918761e-05	0.0005077710555868	9.470330845942428e-05	0.0012351679093041
ONECUT2	3.391036256252389e-07	2.2879959174612663e-05	0.000137042122518	6.1052816981057615e-06
ZNF532	0.000127092554064	0.0003028330382077	0.0004380399718988	0.0002496051540383
PMAIP1	0.000889729535042	0.0027646360415111	0.0007366113229011	0.0002013199028884
TNFRSF11A	0.0	0.0012645871493733	0.0	0.0002618258698637
BCL2	9.621589050666896e-05	0.0012525443272057	0.0023268371884487	0.0006296270486387
KDSR	0.0001529181112956	0.0006861061534947	0.0011645864292304	0.0
DSEL	0.0	0.0	0.0003685845506736	2.310597587308046e-05
CD226	2.9997053950382133e-05	0.0003517704522964	0.001615882078402	0.000237991809054
ZNF407	0.0001819561825953	0.0005843858911981	0.000898767364072	0.0003344393601514
ZNF236	0.0003911456628228	0.0002931989531143	0.0008642832050572	0.0003123734590825
MBP	0.0002156696486256	0.0001080892696633	0.0009936132789712	0.0008295054404921
SHC2	0.000147816206988	0.0	0.0001450460918615	3.166229980244616e-05
GADD45B	0.0001959233027649	0.000342862252849	0.0019032626121493	0.0014525101812992
GNA15	9.91147273804871e-05	0.0014968506699866	0.0005325218978212	5.834120147678749e-05
SMIM24	0.0	0.0001241599921947	0.0	0.0009868300692699
MATK	0.0006138163068031	0.0	0.0004575574942017	0.00314114945929
ANKRD24	4.05333800464988e-05	0.0001304395723265	0.0001371007774262	0.0
SHD	0.0	0.0	0.0001003611317868	9.508001804720731e-05
TMIGD2	0.0001230760444865	0.0	0.0	0.0035282008335059
CHAF1A	0.0038844076119087	0.0002018169909093	0.000245371586355	0.0003494434609837
UHRF1	0.0054562850778537	0.0	0.0	0.0
TNFSF9	0.0005358328590637	0.0001713785043647	0.0006256445568194	0.0004720572944227
TNFSF14	0.0001997224297884	0.0003508214346665	0.0005952206672224	0.0014011009976832
MCEMP1	0.0	8.256870594337911e-05	2.394934084624079e-05	0.0003383081555816
ANGPTL4	0.0	0.0003025722326483	1.9741889017272592e-05	0.0003515239647913
DNMT1	0.0029258080654623	0.0004833957759546	0.0012512535730603	0.0007500198393074
ICAM1	0.0002987096437848	0.0005116645931216	0.0002005102039157	0.0012109668202246
S1PR5	0.0004388207728472	0.0	6.101993780691362e-05	0.0020138516679087
LDLR	0.0002999412987236	0.0003106028863324	0.0007441109542016	0.0004704288108269
ZNF441	0.0004371874724782	0.0001514753150133	0.0004913771562796	0.000185755666795
ZNF433	0.0	1.6340230396873537e-06	0.0001578686946348	0.0002604355468158
ZNF844	0.0	0.0	0.0005003402039632	0.0005167407570624
AC020916.1	3.499634982324364e-05	4.67862117368903e-05	0.001408270865069	0.0007010062749592
DNAJB1	0.000382418250381	0.0006220779488581	0.001890263222811	5.304684617504375e-05
TPM4	0.0018775713877605	0.002508176367263	0.0013406394808737	0.0011963343492031
KLF2	0.0	0.0	0.0027300695495592	0.0
ZNF208	0.0001079309319984	6.839241255311695e-06	0.0003695898539857	0.0
ZNF257	5.6722263696838606e-05	2.9595583895677787e-05	0.0003050375471322	7.392370180046838e-05
LINC00662	7.790116479345205e-05	0.0001999244723977	0.0005032918267175	0.0001146897889438
AC006504.1	0.0	0.0	0.0001136192962625	0.000112981316174
AC006504.7	5.610445141295373e-05	0.0001869986479328	9.282132504421698e-05	0.0
ZNF507	0.0005338064099707	0.0005323997407573	0.0009026717469798	0.0003861345652306
TDRD12	0.0	0.0	0.0001657005674647	0.0001285080096473
FFAR2	0.0	4.991471601128869e-05	0.0	0.0006688947514565
AD000090.1	0.0006263463697789	0.0002798470584815	0.0019604057127048	0.0006239714923942
ZBTB32	0.0003200044021763	0.0018045820952196	0.0	0.0
TYROBP	0.0	0.0	0.0	0.0046577515006597
WDR62	0.0015236009448815	0.0	0.0001273042868114	0.0
ZNF829	0.000143656758234	0.0002353549571311	0.0004811144002844	0.0003247392470508
ZNF570	3.8817296192661094e-05	0.0003997116569826	0.0005623178649815	0.0003502315688213
ZNF571	1.6929890170338876e-05	0.0	0.0004497872408941	0.0009379148650547
KCNK6	0.0003306742595572	0.0008182374471188	0.0005372995271202	0.0002056909202339
PRX	0.0	7.950136880073492e-07	0.0001538260283504	9.906425567353664e-05
SPTBN4	0.0	3.3136653379455245e-05	0.0001001961776347	0.0001485923149371
POU2F2	0.0	0.0015468832041473	0.0006187039780128	4.578986888209624e-05
AC010247.1	0.0	0.0001702571352245	9.508383042846124e-05	5.9344476241845825e-05
AC010247.2	0.0008965721535582	5.987622399475066e-05	0.0001309019420626	0.0
CD177	0.0	0.0024485651940716	0.0	0.0
ZNF221	4.67435300305812e-05	7.792409139736519e-05	6.346921480408557e-05	0.0004305115725686
APOE	7.642953471568217e-05	0.000634112868755	0.0003145677859334	0.0004241394523987
FOSB	0.0	0.0	0.0024933435165741	0.000660558700296
OPA3	0.000150027906972	0.0005188115714222	0.0005331149480554	0.0004347227900666
C5AR1	0.0	0.0003039190432042	0.0001729798247943	0.0002021168994921
LIG1	0.0034958662871986	0.0	0.0006193694973168	0.0003700360898611
FUT2	0.0	5.479243391882759e-06	0.0001587012498605	0.0
FTL	0.0007635641822395	0.001376336253579	0.0019888704622055	0.0007857721427649
AC006942.1	0.0	0.0	0.000126935954142	0.0
IL4I1	0.0	0.0003506080999913	0.0003516432983491	0.0
NKG7	0.0009944391352537	0.0	0.0002956625383787	0.0036597979846203
SIGLEC10	0.0	0.0003266685096458	0.0001096528545394	0.0003235445383507
ZNF347	5.247293284833863e-05	0.0001106538101653	0.0003397003090455	0.0004958144851631
ZNF331	0.0003901367524907	0.0005030844839397	0.0021301159948727	0.0017290118292019
MYADM	9.39598895789288e-05	0.0	0.001732901738238	0.0004513026610587
LAIR2	0.0	0.0016905796944712	0.0	0.0004230259531793
LILRB1	0.0	0.0	0.0	0.0011902038828215
KIR3DL3	0.000935877243412	0.0	0.0	0.0010066575350082
KIR2DL3	9.865525641464072e-05	0.0	0.0	0.0021161556734067
KIR2DL1	0.0	0.0	0.0	0.0021205038148333
KIR2DL4	0.0	0.0	0.0	0.0030041590385105
KIR3DL1	6.703092454907586e-05	0.0	0.0	0.0016042610871443
KIR3DL2	0.0001338068902799	0.0	0.0	0.0015676735556719
NCR1	0.0	0.0	0.0	0.0027276672247936
ZNF667	0.0	1.0432541091558638e-05	6.902972279186386e-05	0.0006307485180705
ZNF471	7.532250693196966e-05	3.3045428426136017e-06	8.078094516702251e-05	0.00018959011281
